1-Jan-2020,0.0
2-Jan-2020,0.0
3-Jan-2020,0.0
4-Jan-2020,0.0
5-Jan-2020,0.0
6-Jan-2020,0.0
7-Jan-2020,0.0
8-Jan-2020,0.0
9-Jan-2020,0.0
10-Jan-2020,0.0
11-Jan-2020,0.0
12-Jan-2020,0.0
13-Jan-2020,0.0
14-Jan-2020,0.0
15-Jan-2020,0.0
16-Jan-2020,0.0
17-Jan-2020,0.0
18-Jan-2020,0.0
19-Jan-2020,0.0
20-Jan-2020,0.0
21-Jan-2020,0.0
22-Jan-2020,0.0
23-Jan-2020,0.0
24-Jan-2020,0.0
25-Jan-2020,0.0
26-Jan-2020,0.0
27-Jan-2020,0.0
28-Jan-2020,0.0
29-Jan-2020,0.0
30-Jan-2020,0.0
31-Jan-2020,0.0
1-Feb-2020,0.0
2-Feb-2020,0.0
3-Feb-2020,0.0
4-Feb-2020,0.0
5-Feb-2020,0.0
6-Feb-2020,0.0
7-Feb-2020,0.0
8-Feb-2020,0.0
9-Feb-2020,0.0
10-Feb-2020,0.0
11-Feb-2020,0.0
12-Feb-2020,0.0
13-Feb-2020,0.0
14-Feb-2020,0.0
15-Feb-2020,0.0
16-Feb-2020,0.0
17-Feb-2020,0.0
18-Feb-2020,0.0
19-Feb-2020,0.0
20-Feb-2020,0.0
21-Feb-2020,0.0
22-Feb-2020,0.0
23-Feb-2020,0.0
24-Feb-2020,0.0
25-Feb-2020,0.0
26-Feb-2020,0.0
27-Feb-2020,0.0
28-Feb-2020,0.0
29-Feb-2020,0.0
1-Mar-2020,0.0
2-Mar-2020,0.0
3-Mar-2020,0.0
4-Mar-2020,0.0
5-Mar-2020,0.0
6-Mar-2020,0.0
7-Mar-2020,0.0
8-Mar-2020,0.0
9-Mar-2020,0.0
10-Mar-2020,0.0
11-Mar-2020,0.0
12-Mar-2020,0.0
13-Mar-2020,0.0
14-Mar-2020,0.0
15-Mar-2020,0.0
16-Mar-2020,0.0
17-Mar-2020,0.0
18-Mar-2020,0.0
19-Mar-2020,0.0
20-Mar-2020,0.0
21-Mar-2020,0.0
22-Mar-2020,0.0
23-Mar-2020,0.0
24-Mar-2020,0.0
25-Mar-2020,0.0
26-Mar-2020,0.0
27-Mar-2020,0.0
28-Mar-2020,0.0
29-Mar-2020,0.0
30-Mar-2020,0.0
31-Mar-2020,0.0
1-Apr-2020,0.0
2-Apr-2020,0.0
3-Apr-2020,0.0
4-Apr-2020,0.0
5-Apr-2020,0.0
6-Apr-2020,0.0
7-Apr-2020,0.0
8-Apr-2020,0.0
9-Apr-2020,0.0
10-Apr-2020,0.0
11-Apr-2020,0.0
12-Apr-2020,0.0
13-Apr-2020,0.0
14-Apr-2020,0.0
15-Apr-2020,0.0
16-Apr-2020,0.0
17-Apr-2020,0.0
18-Apr-2020,0.0
19-Apr-2020,0.0
20-Apr-2020,0.0
21-Apr-2020,0.0
22-Apr-2020,0.0
23-Apr-2020,0.0
24-Apr-2020,0.0
25-Apr-2020,0.0
26-Apr-2020,0.0
27-Apr-2020,0.0
28-Apr-2020,0.0
29-Apr-2020,0.0
30-Apr-2020,0.0
1-May-2020,0.0
2-May-2020,0.0
3-May-2020,0.0
4-May-2020,0.0
5-May-2020,0.0
6-May-2020,0.0
7-May-2020,0.0
8-May-2020,0.0
9-May-2020,0.0
10-May-2020,0.0
11-May-2020,0.0
12-May-2020,0.6
13-May-2020,3.8
14-May-2020,6.4
15-May-2020,7.1
16-May-2020,7.8
17-May-2020,12.5
18-May-2020,20.5
19-May-2020,24.9
20-May-2020,26.700000000000003
21-May-2020,26.700000000000003
22-May-2020,26.700000000000003
23-May-2020,26.700000000000003
24-May-2020,26.700000000000003
25-May-2020,26.700000000000003
26-May-2020,26.700000000000003
27-May-2020,27.0
28-May-2020,27.0
29-May-2020,27.0
30-May-2020,27.0
31-May-2020,27.200000000000003
1-Jun-2020,27.2
